"","GeneSymbol","Initially.Assigned.Module.Color","KMEturquoise","KMEblack","KMEpink","KMEbrown","KMEblue","KMEgreen","KMEyellow","KMEmagenta","KMEred","KMEgrey"
"HTRA3","HTRA3","blue",-0.190821291413108,0.0543418788389165,0.10845347605844,0.215043462228938,0.33846671689665,0.135182696324076,0.0750947626384802,-0.0188610156190862,0.0309005538684372,0.0810379820696585
"SYNPO2","SYNPO2","turquoise",0.377682050577739,0.025738217951817,-0.123258674751591,-0.192895728312852,-0.327475892596897,-0.293875372796177,0.00699725566969886,-0.0297540502173185,-0.0329476699611221,-0.0385405285698273
"BHLHE41","BHLHE41","yellow",-0.039242230612938,0.0611473139456268,-0.0337366462011601,0.124518375822893,0.0954095948678444,0.00985653810772705,0.162896055396525,0.0145061507177213,0.060956722638339,0.0709431781935848
"FFAR2","FFAR2","grey",0.00531862547623121,0.0167046861026858,0.0176949316629053,0.0137488617477861,0.000995577997579085,0.0146985511270749,0.00174708694340144,-0.00340557710852871,0.0170876693581872,0.0211212846611198
"ACAN","ACAN","turquoise",0.0016049936095172,0.00135206196314384,-0.0442150737389079,-0.00869558420883584,-0.0439142859930397,-0.0548687543562366,0.0132853801805567,-0.00809897684611872,-0.0136138414647738,-0.000524611852693149
"KRT86","KRT86","red",0.0124123547370269,-0.00580625791133453,0.00381781848103959,0.00680378197264984,-0.00742534295530251,-0.0116855890889415,-0.0107044408212088,0.106070914928756,0.027275284048772,-0.00632037253375915
"CALCRL","CALCRL","brown",-0.0565098848873918,0.0555494070026543,0.0604866699853902,0.110725555553014,0.0991513109733025,0.0496669615346836,0.0236701622040586,-0.00576796905175487,0.0104421101838753,0.0552667656432843
"BCL2L15","BCL2L15","grey",0.00529843555563078,-0.00448712884360048,-0.00798866737634592,-0.0175476037586947,-0.0102217458590509,-0.00653306327914307,-0.0111038916567745,0.00172651303586308,0.00245736886973016,0.0444422097405424
"SPRY1","SPRY1","grey",0.109379117200488,0.0636406458101476,0.0557248024929968,0.233799781998239,-0.0148289191421318,0.10506331689556,0.0740243406637829,-0.0265202478411647,0.0596367282071736,0.191017998353568
"LRRC25","LRRC25","grey",-0.00283575558860491,0.00410565831536962,-0.00108433088846517,0.00204134303971572,0.0123825863123582,0.00168529665935643,-0.00175597515610682,0.00090610611649129,0.00914255576348576,0.034984078648741
"MFAP4","MFAP4","blue",-0.348687755425058,0.0197669779598128,0.293941230917381,0.224990841634145,0.591614609542097,0.455678972329987,0.0623099346243145,-0.018283220695404,0.0246024781058695,0.12689932740776
"CES1","CES1","green",-0.0688645848595685,0.019485531384372,0.12675442944987,0.0849854276681695,0.137010265185933,0.257982679646364,0.032409396368853,-0.0188836723720341,0.01316536165615,0.0949746130325922
"PLAGL1","PLAGL1","blue",-0.278262584015351,0.0945845837308752,0.304346948175505,0.369348105643754,0.517572876247342,0.362765388591825,0.140457849857465,-0.0264890504733552,0.0988221720482457,0.167180068355687
"ANXA1","ANXA1","blue",-0.351879058612169,0.0181429211596841,0.278535720479492,0.464845159957155,0.60041113615116,0.361274045383604,0.0975130442305402,0.0281189923342765,0.0600272861105068,0.113312610656151
"SLC9A3R2","SLC9A3R2","turquoise",0.114295005691757,-0.0183302948951794,-0.173492975118336,-0.133777937104934,-0.146260938093703,-0.130641496406099,-0.0194416856703305,0.00942663831790955,-0.0240611537410541,-0.041263957683291
"EFHD1","EFHD1","turquoise",0.414818939851406,-0.0555363676556941,-0.203323179764133,-0.289165721227889,-0.529553120574695,-0.471662685498827,-0.0253966040301794,-0.0171086605522481,-0.0767704312947979,-0.117001194007178
"ITGAX","ITGAX","grey",0.00598872428304564,0.0192383252975304,-0.00517698506515495,0.0309489460457085,0.00960454296124243,0.0119752377127622,0.00610026956635188,0.0551566415590944,0.0103863445391193,0.0413526035861544
"FLRT2","FLRT2","blue",-0.408883271188737,0.0930029935384498,0.215791009347811,0.418120416591097,0.645866373144055,0.44241898444098,0.145209518633352,-0.00875788022080458,0.100439894246998,0.161596497263315
"CD40LG","CD40LG","red",-0.00404256354501299,0.0114585543598297,-0.0174858080736424,0.0168031543967324,-0.0126518956916504,-0.0225685795259474,0.0252008621263733,0.310853496298899,0.00149130095343183,-0.00563642835392568
"CHL1","CHL1","black",-0.0254473466390185,0.123691790164773,0.0458706690680763,0.037747615911556,0.0422817473866446,0.0928661628308859,0.0544610604911531,-0.00541684186967289,0.0462678737736655,0.078699045497119
"CSF1","CSF1","grey",0.0828046163924989,0.0343595828517939,0.0970661017150974,0.128631898244121,0.0215792252634419,0.118699527035756,0.04403560578622,0.00187416601285997,0.0718884673147657,0.10761694328586
"ANGPT1","ANGPT1","brown",0.08882737920468,0.00572661326058183,0.133894250226588,-0.000687975566378478,0.0279608798170183,0.265511101132232,0.00874918228410052,-0.0120560462513445,0.0189029654391397,0.108997286592786
"SOX2","SOX2","black",0.0522970928548532,0.00500314126066064,0.0112561119628845,0.0469615139363641,-0.00613927275126039,0.00387783072463295,0.0890233680490865,-0.00196792550556908,0.0385833301829647,0.0694861643675182
"OSM","OSM","grey",-0.00483039357628435,0.000903318146446069,0.00742956885160344,-0.0022705168591066,-0.00972148239425494,-0.00544785044531946,0.0118634201899815,0.0607062703578176,0.00556258711136782,0.0145576651491855
"TRIM63","TRIM63","grey",-0.000154094771862128,0.00476996245283568,-0.0177131540189995,-0.00275596680172453,-0.00777716352794718,-0.0125977696229194,0.0345798769533418,-0.00886007444659947,-0.00491742783045803,0.0323198604505949
"BIRC5","BIRC5","grey",-0.00327697855746365,0.0226631281763482,-0.00430574844777605,0.010140916313831,0.0040083185456598,0.000702785622088372,0.0374001727539409,0.0279324535955505,0.0155804001031212,-0.0130897360280005
"PLBD1","PLBD1","blue",-0.172593222972677,0.0670379947676218,0.0411517404470267,0.215597106520185,0.300434552283016,0.171678558573561,0.0992485050613187,-0.00859663649726593,0.0466808012337945,0.0934013398843126
"PRRX2","PRRX2","green",-0.124130229563787,0.0591469139976523,0.0462818152283598,0.309483888931856,0.233607430313751,0.364740256820905,0.0963991670062406,-0.0218555235006936,0.110352797684155,0.184530846603679
"FAM30A","FAM30A","grey",-0.00934226000470379,-0.00735706720311688,-0.00782652276328609,-0.0092686865748982,-0.00426896880654118,-0.00294727572280536,0.0175802070778902,0.00457945058416317,0.0109654814885294,0.0182977958773101
"NFKBID","NFKBID","red",-0.0193798354018725,0.0288060397046744,0.01425932449414,0.0672269872597372,0.0474376700639094,0.0134285439382122,0.0490826344822778,0.142684987799094,0.106557056770453,0.0292989780424219
"FILIP1","FILIP1","turquoise",0.389723298673102,-0.048848904429585,-0.121727643818724,-0.304558629894788,-0.46583624704498,-0.341357805367142,-0.0517697351951451,-0.0071820314706518,-0.0599266725160138,-0.0978972078810732
"TSKU","TSKU","blue",-0.205331589490313,0.0569157776261477,0.18108155181402,0.256148083045014,0.34518835687314,0.27105891871184,0.0798303953581404,-0.0184019021844303,0.0751003719535282,0.117682119496227
"AP000692.2","AP000692.2","grey",-0.0347816101904764,0.0446718142850045,0.0545871108564618,0.037596521643013,0.0478173134438705,0.0411443249143328,0.0219934366451663,0.016167179500618,0.0283867292630782,0.0529852944534847
"SELL","SELL","red",0.00137225293795518,0.0168292821086592,-0.0137607339985754,0.0323543343141291,0.020596362734154,-0.0140005180585463,0.0464651895590435,0.156380885000547,0.0409444383180938,0.0229525996853364
"GJA5","GJA5","turquoise",0.0647994483218632,-0.0270189876888701,-0.0755762177276537,-0.0746811438691533,-0.120571393322588,-0.1111882626908,-0.0185215821708295,-0.00323882307712973,-0.0330626409186596,-0.0422980440561761
"HES4","HES4","turquoise",0.0369181282837812,-0.0167445783674049,0.103783968407624,0.0107943997199328,-0.0741731571588924,-0.158048042064761,0.0261986487730107,-0.030265518927497,0.0127319537102773,-0.0799408491249627
"PLAU","PLAU","green",-0.0836721425345251,0.0123427320025836,0.0804664881459297,0.058589675546419,0.156893733438936,0.104816338885656,0.0213491956393694,-0.0124487764941763,0.0139682742919214,0.0124000757984905
"GATA2","GATA2","brown",-0.0308770962150536,0.0188853740147925,0.0911774103537075,0.145490945903416,0.0933674137126628,0.225117948148046,0.0502131954199212,-0.00431616491963767,0.0559017698609285,0.115566701571308
"S100P","S100P","grey",-0.116172970885485,0.0327819004922237,0.0735750257194462,0.051723295732803,0.119104483706259,0.0341107909707367,0.00188332826901802,-0.00990484263311345,0.0172754214150202,0.031762741497752
"COL12A1","COL12A1","green",-0.0795445417389772,0.0612760245779024,0.00878215888719943,0.226201700682407,0.213101200981687,0.0428897595834013,0.0852075852912446,-0.00646224642483337,0.040925204981281,0.0711958817597749
"GPR88","GPR88","grey",-0.0658466863921197,0.00958554462797082,0.057793583524644,0.00173617435150521,0.0547197707289503,0.119127161088007,-0.00237253199767275,-0.00818122096926861,0.00380920924132382,0.0327097881243139
"TCL1A","TCL1A","grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRUNE2","PRUNE2","turquoise",0.228883799665613,0.0366325610156818,-0.0573052978632501,-0.14984992105308,-0.213959733570984,-0.177537791439841,0.00301601796828452,-0.00450009206636211,-0.0113914231193399,-0.00591089130989851
"SAT1","SAT1","blue",-0.452047921107114,0.0214865042292863,0.495968168401348,0.372203238516923,0.546478858912379,0.638241361904111,0.049999162716655,-0.00750863325796553,0.117289005634715,0.16551987099379
"CADM3","CADM3","black",0.164754567041604,0.116734719524453,-0.0300109082134749,-0.03792787208966,-0.104927935603359,-0.0944617511210191,0.0321657908404627,0.00821378825237794,8.04705340568287e-05,0.0346997751374961
"RASSF6","RASSF6","grey",0.0173439643783477,-0.00208393341627651,0.00361360578877365,-0.00296767571119912,-0.00883574901302957,-0.00717991690579568,0.00337493914585038,-0.000176239368949779,-0.00770057474935043,0.00786420611104176
"BEX1","BEX1","turquoise",0.240876923604002,-0.0133638881060319,-0.111767020615177,-0.22883334775939,-0.307331017478619,-0.272413412165106,-0.027682823973686,-0.00735985745265367,-0.0256219825375013,-0.0840141914069471
"C2orf40","C2orf40","grey",0.0397840710389925,0.0474253437923289,-0.143162510459329,0.063911926057819,0.098660488481296,-0.0931750133205362,0.0755470987556742,-0.0370846849198185,0.026561312844799,0.0707171560394363
"LIFR","LIFR","grey",0.0236823813073311,0.0829429304884672,0.0967183673359032,0.164452496092723,0.085919609924154,0.270499162801714,0.0560483805555442,-0.0159254056221188,0.0700102876528409,0.221979684077367
"TGFBI","TGFBI","brown",-0.00607969190844137,0.0338835179580265,0.0751693582628673,0.0823001120459188,0.0999097551130591,0.163530086388963,0.0494691647810306,-0.000827298551089315,0.0428318854165029,0.102092884289297
"MT1G","MT1G","brown",-0.0306091285589978,0.0093039486148578,0.0605225460013318,0.0291544571139925,0.0456650777222341,0.0326020008270346,0.00274188165468468,-0.00749283474649834,0.011312902269402,0.00859077322970013
"FAM13C","FAM13C","turquoise",0.478922674177129,-0.038190867554557,-0.0477291154761526,-0.272088767732265,-0.442044509400854,-0.355871277370373,-0.0538371442668176,-0.0186957227977342,-0.0759209731949095,-0.0459674580986592
"IFIT1","IFIT1","grey",-0.0138351357023959,0.0546437436820798,-0.0380704195942063,0.114003040881734,0.0875278658614835,-0.0101539629212741,0.0439541985048126,0.00653795588055633,0.0454629417580693,0.114555064829849
"KIT","KIT","grey",0.00439317367181058,0.023445916956831,-0.0102723366270355,0.00650521078762377,0.00571633602900004,0.00034625503904813,0.0388902416440719,0.0269213707687381,0.00621029167002205,0.0341594906829283
"OAF","OAF","blue",-0.330305217815511,0.0939302730049674,0.225701875055971,0.280271999402022,0.552245160132881,0.289336046806449,0.106101697897242,-0.00922385343845263,0.0695005429926009,0.104243911011484
"RGS18","RGS18","grey",-0.0121498472658631,0.0158189521264001,-0.00850787934417238,-0.00288584221848996,0.00632912037584772,0.000886038876044619,0.00636652120903847,0.0217023431789465,-0.00143193659377133,0.0243042126582858
"CDH5","CDH5","grey",-0.0442840849024414,0.0189409974823062,-0.000292834832537988,0.0451620320902621,0.0712038660507568,0.0511272000902465,0.0153762013232745,-0.00756774172158777,0.00307421022492459,0.0560979515927432
"PDGFRA","PDGFRA","blue",-0.488260080561141,0.103444931982083,0.356656099850741,0.462895091575775,0.710851194509659,0.600619335154327,0.122667947779287,-0.0287655333775165,0.118848890097542,0.202006596292227
"EPAS1","EPAS1","turquoise",0.388320025185636,-0.0462078460616643,-0.0211936228988206,-0.239579445537275,-0.395605303876752,-0.189203489728484,-0.0538843175818728,-0.0126058592029379,-0.0416316128679222,-0.0363656690887713
"FCGR1A","FCGR1A","grey",-0.00521487195893881,9.41157353540373e-05,0.00965525158097079,0.00603369414351927,0.00607828222551702,0.0126709431622623,0.00325910379513962,0.000174341960066976,0.0077966065529498,0.0273944323011991
"TPX2","TPX2","grey",0.0312203076643556,-0.0178367071690841,-0.0114078095001079,-0.0230992939218178,-0.0389235285678547,-0.0330788642267121,0.0108093709914179,0.0277609536160067,-0.00684310810401403,-0.0309065994866365
"RBP1","RBP1","blue",-0.29638755001231,0.0719000955317928,0.154667643426403,0.171757694928157,0.423645596016356,0.321911099287198,0.0499834184425108,-0.0322925185487589,0.0331175880558464,0.106337028925762
"SOCS3","SOCS3","pink",-0.119675559710541,0.012398352918621,0.737207992012003,0.196355444862061,0.263711469126931,0.434878047326734,0.00616068672942259,-0.0200112883115953,0.0684241072142434,0.180299301354922
"BANCR","BANCR","grey",0.00846254818612625,0.00755544428875431,-0.00722616782028484,0.0162397577989121,-0.00172741029241012,0.00982354053689922,0.0363771597445857,-0.00608469414592836,0.0196159817414302,0.0401034040445383
"EGR3","EGR3","brown",0.090518194148437,0.033746783405598,0.182225650992507,0.043497620432638,-0.0236544346693879,0.000286317993813907,0.039359092151649,-0.00722868405797643,0.047810643233087,0.0604643679268376
"KCNMB4","KCNMB4","black",0.016040546963024,0.142854041382085,-0.0055905619312997,0.099664772558198,0.0474562371123475,0.0349316215708496,0.103686173858075,-0.00371363435101108,0.0234464354335698,0.0871128052497832
"CDA","CDA","grey",-0.00337973616196259,-0.0101584991499225,-0.0209606201929603,-0.00373500927322298,-0.00477542542799896,-0.00722586189644091,-0.0190148828677791,-0.00228840587380202,-0.0154523047402926,0.0133484775284697
"SELENOP","SELENOP","blue",-0.426781364437083,0.0462862295507225,0.256352044410148,0.322875246535155,0.606386912501533,0.533018617609042,0.0624435407338181,-0.0488006610288889,0.0670725752309018,0.160398127029419
"HELLS","HELLS","blue",-0.243654338926679,0.00298582156730168,0.197153033313547,0.119941526643798,0.375916907435788,0.203530660775599,0.0249778751359926,0.000955008345512334,0.00678898852528555,0.0122788384240196
"PECAM1","PECAM1","grey",0.0081273561886887,0.0276545119465895,-0.0107051180122459,0.0378263055983997,0.00488371108967784,-0.00253534764690225,0.0275949543546125,0.0695620707662734,0.0388549393505623,0.0447996192807701
"SEMA4A","SEMA4A","pink",0.0588506779357863,0.0304418713735493,0.203353943535655,0.0416997155699324,0.0311553121325657,0.0688730626867466,0.0310430834137276,0.0010223232552976,0.028747543488286,0.0733887988032353
"SCX","SCX","turquoise",0.133828547813972,0.00682733001073976,-0.0256430802538398,-0.0984770431619508,-0.151760488493165,-0.131574498975211,-0.00667175312776721,-0.00488443700917817,-0.0106984459097876,-0.0167919559049615
"IL33","IL33","blue",-0.3770862542466,-0.0120193921015907,0.349133494955464,0.250600200640526,0.517965620781454,0.452522245751282,0.0326797517783776,-0.0357034387495541,0.0433905017217381,0.0615474785384357
"PEG10","PEG10","yellow",0.0799452939056468,-0.00931940756310516,-0.0332724403489979,-0.0599833906867406,-0.111872734439612,-0.0957924469821855,0.0386026366362319,-0.00104112070216267,-0.0125035053658084,-0.0130897008029427
"VASN","VASN","turquoise",0.160774250642721,0.0331115111949049,0.145174259898774,0.0349113681613507,-0.0513914748792522,0.0746110258295786,0.0503238175246483,-0.00803643297325925,0.0546692124362925,0.109874227769039
"TUBB2B","TUBB2B","brown",-0.0658743345501515,0.0526473603121275,0.0253274294736998,0.0900055883158602,0.153206522184731,-0.0175374835927798,0.0555993541271214,-0.00799978299905473,0.00969406377231774,0.0334037603259641
"DAB2","DAB2","blue",-0.292692792494256,0.0289810196794371,0.278450256319529,0.348288909418605,0.531528417289874,0.342932792770145,0.087101198304645,-0.0278991286689352,0.0491268795071175,0.121084308156632
"GCA","GCA","grey",0.0218470756484079,-0.00877567753856044,0.0374002406522989,0.00579680802932067,0.00494946233716173,0.0179759171059906,0.0133109523504692,0.0112820830441977,0.0154887413985253,0.00882585816509221
